PortfolioID,InstrumentID,Amount
544,58839,491
544,59315,456
544,60333,701
544,61013,718
544,61236,794
544,61323,611
544,63113,582
544,64197,797
544,64321,718
544,64499,782
544,64501,671
544,64620,720
544,64839,589
544,67508,674
544,68157,599
544,68237,695
544,69134,768
544,69481,728
544,70286,788
544,71156,579
544,75983,469
544,77455,621
544,77658,734
544,77800,672
544,79132,524
544,80126,644
544,80463,461
544,81562,614
544,81591,766
544,82459,589
544,85774,628
544,86190,667
544,86320,697
544,86345,738
544,86347,759
544,86377,725
544,88744,678
544,89470,722
544,89492,723
544,89804,635
544,90531,649
544,91500,529
544,91529,689
544,92535,709
544,94864,627
544,97304,772
544,97921,516
544,98154,762
544,98961,612
544,102445,549
544,103253,477
544,104069,642
544,104841,672
544,104913,766
544,105844,785
544,106487,423
544,106766,722
544,106920,734
544,108709,642
544,108727,640
544,108981,740
544,111759,489
544,112183,724
544,112552,660
544,115210,587
544,121491,772
544,126430,723
544,134130,707
545,34,547
545,36,603
545,47,708
545,111,603
545,125,230
545,265,791
545,296,764
545,300,700
545,493,333
545,497,546
545,515,622
545,549,787
545,555,648
545,589,381
545,608,713
545,1060,731
545,1097,683
545,1172,686
545,1173,61
545,1183,230
545,1186,783
545,1193,752
545,1213,270
545,1225,681
545,1228,668
545,1230,717
545,1244,691
545,1246,350
545,1249,702
545,1259,622
545,1273,554
545,1290,731
545,1293,705
545,1296,670
545,1358,697
545,1406,746
545,1572,706
545,1617,547
545,1673,773
545,1704,516
545,1719,430
545,1721,283
545,1729,254
545,1834,438
545,1955,703
545,1956,668
545,1958,757
545,1959,653
545,1960,698
545,1961,354
545,1962,434
545,1968,676
545,2020,615
545,2065,224
545,2069,498
545,2076,665
545,2114,434
545,2145,773
545,2146,4
545,2194,530
545,2239,563
545,2243,747
545,2245,531
545,2248,731
545,2262,128
545,2291,668
545,2312,798
545,2313,740
545,2333,461
545,2345,454
545,2348,541
545,2352,754
545,2702,133
545,2704,647
545,2706,103
545,2710,72
545,2712,177
545,2750,468
545,2757,631
545,2762,321
545,2858,661
545,2866,559
546,32,677
546,145,390
546,216,686
546,231,604
546,272,765
546,318,621
546,356,612
546,1214,623
546,1246,703
546,1270,726
546,1291,746
546,1371,721
546,1376,788
546,1527,480
546,1586,350
546,1653,603
546,1704,607
546,1887,730
546,1918,623
546,1961,786
546,2011,756
546,2012,686
546,2294,749
546,2325,790
546,2407,752
546,2529,663
546,2571,642
546,2617,641
546,2692,664
546,2761,435
546,2762,783
546,2959,776
546,2968,590
546,3147,683
546,3176,687
546,3471,484
546,3555,493
546,4370,542
546,4571,702
546,4816,636
546,4980,763
546,5401,645
546,5445,438
546,5481,742
546,7153,687
546,7254,266
546,25971,598
546,27611,724
546,33004,643
546,48780,777
546,52245,683
546,56251,645
546,58559,636
546,60161,612
546,60756,723
546,62956,761
546,64957,331
546,66297,754
546,76093,420
546,79008,717
546,79132,799
547,1,574
547,6,378
547,7,100
547,11,226
547,14,430
547,16,532
547,17,710
547,21,572
547,25,645
547,32,529
547,34,530
547,36,401
547,39,290
547,45,531
547,47,482
547,50,496
547,57,459
547,85,396
547,94,503
547,111,704
547,116,797
547,123,595
547,125,799
547,144,177
547,150,463
547,153,47
547,155,57
547,156,221
547,162,316
547,164,396
547,165,761
547,176,765
547,186,340
547,193,520
547,194,714
547,222,349
547,232,584
547,233,462
547,235,531
547,246,783
547,247,415
547,261,473
547,265,569
547,266,545
547,272,554
547,281,583
547,288,470
547,296,759
547,300,615
547,307,268
547,308,218
547,318,648
547,337,642
547,342,569
547,345,390
547,346,398
547,349,456
547,350,236
547,356,126
547,357,779
547,365,351
547,369,253
547,370,615
547,371,132
547,372,128
547,373,271
547,377,135
547,380,314
547,381,252
547,390,515
547,412,271
547,428,462
547,440,522
547,441,678
547,448,611
547,451,224
547,454,387
547,457,436
547,474,403
547,475,544
547,477,767
547,480,388
547,490,184
547,492,121
547,495,479
547,496,244
547,500,590
547,508,366
547,515,764
547,523,324
547,527,764
547,529,554
547,535,286
547,537,500
547,538,453
547,539,393
547,541,492
547,549,305
547,555,733
547,556,238
547,574,80
547,581,781
547,586,297
547,587,244
547,590,313
547,593,613
547,594,706
547,595,513
547,596,415
547,597,437
547,608,606
547,628,484
547,671,574
547,674,238
547,708,211
547,720,27
547,728,338
547,736,327
547,745,86
547,746,186
547,750,744
547,766,338
547,778,432
547,780,560
547,781,462
547,800,273
547,803,524
547,804,49
547,805,290
547,824,25
547,838,239
547,848,31
547,851,255
547,858,518
547,866,778
547,898,652
547,899,745
547,900,311
547,902,707
547,903,734
547,904,678
547,905,437
547,906,567
547,908,700
547,909,713
547,910,627
547,911,79
547,912,781
547,913,751
547,915,204
547,917,574
547,918,453
547,919,609
547,920,718
547,921,599
547,922,641
547,923,690
547,924,750
547,926,757
547,927,696
547,928,741
547,929,295
547,930,530
547,931,525
547,932,2
547,933,266
547,938,638
547,942,767
547,945,531
547,947,289
547,948,432
547,949,516
547,950,644
547,951,319
547,952,511
547,953,674
547,954,636
547,955,688
547,968,478
547,969,678
547,970,202
547,971,604
547,988,388
547,994,796
547,999,166
547,1012,424
547,1013,575
547,1014,458
547,1017,565
547,1018,236
547,1022,307
547,1023,226
547,1028,668
547,1029,750
547,1032,474
547,1035,724
547,1036,720
547,1041,524
547,1042,42
547,1050,281
547,1051,479
547,1059,491
547,1060,547
547,1068,496
547,1069,514
547,1077,724
547,1078,503
547,1079,10
547,1080,782
547,1081,250
547,1082,456
547,1084,718
547,1086,323
547,1088,679
547,1089,723
547,1090,479
547,1092,434
547,1093,447
547,1094,648
547,1095,413
547,1096,470
547,1097,569
547,1099,498
547,1103,619
547,1104,780
547,1120,393
547,1124,271
547,1129,437
547,1135,250
547,1147,774
547,1148,81
547,1150,169
547,1152,219
547,1153,322
547,1161,460
547,1162,458
547,1171,322
547,1172,637
547,1177,206
547,1179,627
547,1183,630
547,1185,275
547,1186,607
547,1187,230
547,1189,726
547,1191,595
547,1192,218
547,1193,524
547,1194,188
547,1196,339
547,1198,125
547,1199,530
547,1200,535
547,1203,446
547,1204,702
547,1206,239
547,1207,703
547,1208,670
547,1210,277
547,1212,761
547,1213,672
547,1214,518
547,1217,674
547,1219,703
547,1220,96
547,1221,492
547,1222,774
547,1223,58
547,1225,224
547,1226,342
547,1228,460
547,1230,654
547,1231,754
547,1234,602
547,1235,438
547,1236,358
547,1238,456
547,1244,651
547,1247,712
547,1248,746
547,1249,286
547,1250,428
547,1251,768
547,1252,736
547,1253,587
547,1254,619
547,1256,674
547,1258,734
547,1259,120
547,1261,98
547,1263,724
547,1264,716
547,1265,702
547,1266,370
547,1267,676
547,1268,377
547,1269,632
547,1270,568
547,1271,509
547,1276,726
547,1278,647
547,1279,584
547,1280,731
547,1282,610
547,1284,460
547,1285,444
547,1286,360
547,1288,649
547,1289,553
547,1290,285
547,1292,474
547,1293,697
547,1295,788
547,1296,726
547,1299,776
547,1300,264
547,1302,501
547,1303,639
547,1304,683
547,1305,730
547,1307,717
547,1321,429
547,1333,617
547,1334,51
547,1337,591
547,1340,669
547,1343,454
547,1344,189
547,1345,293
547,1346,159
547,1347,347
547,1348,745
547,1357,465
547,1358,476
547,1361,766
547,1370,517
547,1374,45
547,1377,336
547,1380,392
547,1387,576
547,1392,286
547,1393,548
547,1394,166
547,1395,615
547,1396,390
547,1399,526
547,1405,438
547,1407,515
547,1411,756
547,1413,51
547,1416,254
547,1419,614
547,1441,488
547,1449,591
547,1464,598
547,1466,613
547,1475,627
547,1476,309
547,1484,405
547,1487,244
547,1498,49
547,1500,453
547,1569,531
547,1580,26
547,1584,565
547,1589,479
547,1594,592
547,1600,87
547,1610,363
547,1611,550
547,1614,428
547,1617,717
547,1625,474
547,1633,343
547,1635,754
547,1641,538
547,1649,396
547,1652,737
547,1660,253
547,1673,211
547,1674,343
547,1678,497
547,1680,520
547,1682,794
547,1683,350
547,1693,442
547,1694,491
547,1702,441
547,1704,241
547,1719,502
547,1721,772
547,1729,659
547,1732,779
547,1734,585
547,1747,491
547,1757,413
547,1777,367
547,1784,564
547,1798,149
547,1805,501
547,1810,444
547,1834,731
547,1856,232
547,1883,264
547,1885,748
547,1897,220
547,1909,393
547,1913,686
547,1914,44
547,1916,452
547,1921,77
547,1923,487
547,1924,417
547,1934,495
547,1936,505
547,1938,512
547,1939,720
547,1940,384
547,1943,309
547,1944,375
547,1945,788
547,1946,781
547,1947,696
547,1948,763
547,1950,713
547,1951,364
547,1952,684
547,1953,618
547,1955,599
547,1956,788
547,1958,288
547,1960,411
547,1961,282
547,1962,502
547,1963,530
547,1964,531
547,1965,575
547,1968,288
547,1987,358
547,1994,611
547,1997,247
547,2013,87
547,2015,491
547,2017,395
547,2018,673
547,2019,611
547,2020,763
547,2021,52
547,2023,175
547,2025,418
547,2043,427
547,2049,387
547,2056,426
547,2057,457
547,2064,659
547,2065,391
547,2066,726
547,2067,717
547,2070,431
547,2072,169
547,2076,798
547,2078,511
547,2080,511
547,2085,215
547,2087,563
547,2088,2
547,2096,515
547,2108,445
547,2110,54
547,2111,35
547,2112,5
547,2125,493
547,2130,563
547,2132,797
547,2144,357
547,2145,520
547,2146,99
547,2150,645
547,2155,143
547,2160,565
547,2165,425
547,2166,328
547,2171,470
547,2176,549
547,2181,529
547,2183,440
547,2184,423
547,2186,739
547,2188,58
547,2194,176
547,2203,698
547,2204,537
547,2206,474
547,2208,432
547,2239,166
547,2243,623
547,2245,745
547,2247,586
547,2248,720
547,2260,19
547,2268,286
547,2271,479
547,2272,438
547,2283,630
547,2285,722
547,2289,734
547,2290,429
547,2291,557
547,2300,623
547,2302,467
547,2303,684
547,2313,457
547,2321,739
547,2324,677
547,2329,555
547,2333,490
547,2336,559
547,2348,26
547,2349,629
547,2352,656
547,2353,493
547,2357,711
547,2360,283
547,2362,441
547,2363,538
547,2364,387
547,2366,431
547,2369,730
547,2384,503
547,2391,665
547,2395,71
547,2396,300
547,2398,789
547,2406,362
547,2416,149
547,2441,377
547,2446,77
547,2454,459
547,2455,484
547,2463,132
547,2474,652
547,2485,51
547,2501,469
547,2502,387
547,2511,474
547,2520,125
547,2539,343
547,2545,278
547,2546,1
547,2550,208
547,2551,284
547,2565,312
547,2571,590
547,2572,81
547,2580,611
547,2590,540
547,2598,204
547,2599,414
547,2600,154
547,2610,490
547,2612,742
547,2617,171
547,2621,301
547,2631,272
547,2633,443
547,2634,318
547,2635,298
547,2639,579
547,2640,194
547,2644,665
547,2648,784
547,2651,576
547,2654,443
547,2657,469
547,2664,496
547,2671,136
547,2678,270
547,2689,516
547,2690,431
547,2692,502
547,2696,464
547,2697,163
547,2700,202
547,2702,101
547,2707,362
547,2710,82
547,2712,454
547,2716,527
547,2717,176
547,2724,97
547,2726,663
547,2727,587
547,2728,673
547,2729,519
547,2731,787
547,2732,744
547,2739,411
547,2745,453
547,2750,217
547,2755,92
547,2757,246
547,2759,503
547,2762,567
547,2763,429
547,2764,520
547,2770,549
547,2779,384
547,2780,452
547,2782,477
547,2788,577
547,2791,736
547,2792,551
547,2795,477
547,2797,762
547,2802,240
547,2804,288
547,2809,148
547,2819,308
547,2852,307
547,2856,239
547,2858,719
547,2859,447
547,2863,612
547,2866,239
547,2870,136
547,2871,713
547,2875,138
547,2883,252
547,2890,759
547,2908,463
547,2915,45
547,2916,520
547,2917,786
547,2918,404
547,2919,539
547,2925,694
547,2926,462
547,2928,304
547,2929,542
547,2932,271
547,2935,490
547,2937,479
547,2939,262
547,2940,353
547,2941,664
547,2942,578
547,2946,669
547,2947,381
547,2956,359
547,2959,594
547,2966,255
547,2967,234
547,2970,96
547,2971,622
547,2973,328
547,2976,419
547,2987,548
547,2988,443
547,2993,558
547,2997,674
547,3005,504
547,3006,410
547,3007,662
547,3011,590
547,3019,631
547,3020,311
547,3022,666
547,3028,305
547,3037,676
547,3038,621
547,3039,241
547,3044,84
547,3045,187
547,3051,265
547,3052,93
547,3060,716
547,3061,27
547,3068,355
547,3069,205
547,3072,555
547,3075,436
547,3077,730
547,3088,662
547,3090,47
547,3093,109
547,3094,61
547,3095,557
547,3096,285
547,3097,245
547,3098,137
547,3099,283
547,3100,622
547,3101,742
547,3102,418
547,3104,697
547,3105,423
547,3108,770
547,3115,187
547,3118,287
547,3121,579
547,3125,398
547,3128,29
547,3130,132
547,3135,507
547,3138,113
547,3142,461
547,3144,127
547,3147,474
547,3148,323
547,3152,716
547,3160,504
547,3167,638
547,3168,773
547,3169,380
547,3174,350
547,3175,550
547,3176,756
547,3182,541
547,3183,96
547,3186,154
547,3188,327
547,3194,425
547,3199,80
547,3200,527
547,3201,388
547,3203,562
547,3206,298
547,3210,74
547,3211,486
547,3219,282
547,3244,536
547,3253,700
547,3254,493
547,3255,350
547,3260,680
547,3261,387
547,3263,573
547,3271,459
547,3274,270
547,3285,87
547,3292,468
547,3296,587
547,3301,199
547,3307,793
547,3310,783
547,3317,491
547,3328,476
547,3330,560
547,3334,270
547,3340,516
547,3341,275
547,3347,533
547,3350,441
547,3359,528
547,3360,259
547,3361,685
547,3362,651
547,3363,299
547,3364,477
547,3365,345
547,3377,571
547,3379,139
547,3380,204
547,3385,118
547,3386,747
547,3405,369
547,3408,303
547,3418,634
547,3422,416
547,3424,731
547,3426,281
547,3435,501
547,3445,459
547,3448,134
547,3451,232
547,3457,215
547,3461,401
547,3462,784
547,3467,637
547,3468,705
547,3469,509
547,3471,566
547,3475,793
547,3476,440
547,3478,424
547,3481,662
547,3494,383
547,3499,351
547,3504,679
547,3505,448
547,3507,646
547,3508,363
547,3516,231
547,3521,207
547,3524,545
547,3526,140
547,3528,248
547,3536,620
547,3537,196
547,3540,92
547,3543,239
547,3545,737
547,3546,655
547,3551,307
547,3565,103
547,3571,373
547,3578,343
547,3604,454
547,3606,297
547,3613,109
547,3622,550
547,3649,124
547,3653,490
547,3668,550
547,3683,515
547,3684,728
547,3699,589
547,3700,455
547,3706,104
547,3707,303
547,3712,548
547,3713,21
547,3724,652
547,3728,314
547,3730,715
547,3731,554
547,3734,271
547,3735,477
547,3736,430
547,3741,626
547,3751,366
547,3763,493
547,3788,59
547,3798,189
547,3801,403
547,3809,707
547,3812,637
547,3813,13
547,3814,415
547,3833,412
547,3844,568
547,3852,203
547,3868,654
547,3869,625
547,3871,485
547,3872,626
547,3873,568
547,3886,424
547,3893,153
547,3897,647
547,3911,422
547,3916,250
547,3925,503
547,3927,215
547,3928,237
547,3929,574
547,3930,245
547,3932,418
547,3948,595
547,3949,599
547,3952,469
547,3957,81
547,3965,559
547,3966,686
547,3967,389
547,3969,237
547,3977,102
547,3983,483
547,3989,739
547,3994,87
547,3996,561
547,3998,339
547,4002,285
547,4008,64
547,4009,543
547,4014,409
547,4020,289
547,4021,588
547,4022,446
547,4024,291
547,4027,683
547,4029,553
547,4034,694
547,4036,282
547,4037,665
547,4041,237
547,4043,470
547,4054,227
547,4055,449
547,4056,445
547,4061,101
547,4062,526
547,4063,204
547,4066,485
547,4080,165
547,4085,564
547,4086,514
547,4098,218
547,4108,469
547,4116,558
547,4121,296
547,4123,363
547,4144,578
547,4161,123
547,4174,238
547,4175,220
547,4183,328
547,4185,484
547,4187,586
547,4188,427
547,4190,397
547,4191,552
547,4194,221
547,4205,22
547,4210,220
547,4211,518
547,4216,449
547,4217,457
547,4218,706
547,4226,698
547,4228,147
547,4235,771
547,4236,231
547,4239,313
547,4246,151
547,4263,635
547,4270,340
547,4276,31
547,4279,109
547,4280,432
547,4281,352
547,4290,419
547,4292,554
547,4296,53
547,4306,295
547,4308,408
547,4321,285
547,4322,386
547,4332,75
547,4333,70
547,4343,268
547,4344,415
547,4345,736
547,4349,678
547,4356,533
547,4357,120
547,4359,286
547,4361,704
547,4370,210
547,4392,3
547,4403,224
547,4410,751
547,4414,574
547,4422,613
547,4424,475
547,4426,495
547,4428,792
547,4432,752
547,4433,493
547,4447,95
547,4448,501
547,4464,322
547,4465,555
547,4474,177
547,4489,228
547,4495,152
547,4503,149
547,4508,332
547,4515,258
547,4523,399
547,4529,290
547,4537,483
547,4546,556
547,4555,116
547,4564,42
547,4585,480
547,4590,418
547,4606,61
547,4623,427
547,4627,18
547,4628,382
547,4641,479
547,4659,585
547,4661,768
547,4667,30
547,4679,376
547,4692,394
547,4699,352
547,4703,596
547,4704,377
547,4705,37
547,4720,313
547,4757,84
547,4765,54
547,4776,726
547,4784,215
547,4787,285
547,4799,496
547,4801,759
547,4803,371
547,4809,711
547,4810,572
547,4814,316
547,4816,408
547,4821,703
547,4823,68
547,4831,243
547,4832,227
547,4835,426
547,4840,136
547,4844,573
547,4848,460
547,4873,343
547,4874,237
547,4878,243
547,4880,592
547,4881,516
547,4889,243
547,4901,313
547,4903,590
547,4912,758
547,4914,89
547,4920,576
547,4921,94
547,4927,779
547,4936,401
547,4954,352
547,4963,660
547,4965,709
547,4969,683
547,4970,342
547,4973,618
547,4975,596
547,4976,328
547,4978,318
547,4979,568
547,4993,266
547,4995,594
547,4999,556
547,5004,255
547,5008,524
547,5009,399
547,5013,424
547,5015,332
547,5017,798
547,5033,3
547,5034,260
547,5049,282
547,5056,194
547,5060,788
547,5087,316
547,5088,664
547,5097,328
547,5098,320
547,5099,334
547,5105,528
547,5114,596
547,5119,446
547,5120,208
547,5121,495
547,5135,476
547,5177,304
547,5186,305
547,5193,356
547,5199,396
547,5225,579
547,5238,668
547,5250,567
547,5265,313
547,5288,407
547,5291,514
547,5293,536
547,5299,230
547,5308,40
547,5339,430
547,5341,758
547,5349,260
547,5359,137
547,5360,98
547,5364,570
547,5367,548
547,5377,457
547,5380,499
547,5384,577
547,5385,605
547,5388,228
547,5391,478
547,5418,569
547,5434,535
547,5445,268
547,5447,235
547,5450,331
547,5475,633
547,5483,545
547,5489,203
547,5502,484
547,5505,169
547,5528,544
547,5544,10
547,5638,302
547,5641,594
547,5644,136
547,5646,221
547,5650,565
547,5651,527
547,5666,379
547,5668,573
547,5669,553
547,5673,374
547,5679,594
547,5680,434
547,5693,722
547,5707,221
547,5729,174
547,5772,790
547,5777,586
547,5795,560
547,5801,486
547,5810,239
547,5812,439
547,5820,208
547,5847,112
547,5875,238
547,5876,579
547,5893,598
547,5902,672
547,5932,280
547,5936,262
547,5938,186
547,5940,218
547,5945,443
547,5954,209
547,5957,72
547,5963,537
547,5966,297
547,5986,251
547,5989,546
547,5991,286
547,5992,781
547,5995,507
547,6001,759
547,6003,428
547,6016,594
547,6021,764
547,6027,283
547,6031,448
547,6047,502
547,6051,216
547,6062,594
547,6064,558
547,6100,398
547,6101,650
547,6105,276
547,6115,352
547,6133,704
547,6170,510
547,6178,474
547,6188,550
547,6215,498
547,6218,479
547,6230,553
547,6232,591
547,6238,142
547,6247,401
547,6254,535
547,6269,209
547,6271,687
547,6273,764
547,6281,480
547,6296,422
547,6323,369
547,6327,521
547,6331,482
547,6341,371
547,6345,276
547,6357,222
547,6358,558
547,6367,278
547,6373,104
547,6378,404
547,6380,482
547,6385,582
547,6400,388
547,6410,305
547,6413,187
547,6419,508
547,6422,297
547,6436,204
547,6440,198
547,6452,421
547,6466,275
547,6477,589
547,6480,315
547,6525,232
547,6528,473
547,6530,606
547,6533,582
547,6538,734
547,6539,295
547,6552,726
547,6584,252
547,6592,322
547,6603,386
547,6612,569
547,6620,340
547,6629,403
547,6638,341
547,6639,759
547,6646,503
547,6650,492
547,6662,657
547,6663,574
547,6666,485
547,6676,348
547,6684,212
547,6708,581
547,6711,545
547,6724,797
547,6728,391
547,6731,152
547,6735,384
547,6773,660
547,6777,629
547,6786,409
547,6787,771
547,6788,322
547,6796,587
547,6851,453
547,6852,686
547,6856,562
547,6858,484
547,6867,533
547,6868,525
547,6870,471
547,6873,207
547,6881,504
547,6890,413
547,6906,265
547,6932,259
547,6935,566
547,6942,461
547,6945,588
547,6953,254
547,6954,436
547,6957,564
547,6964,414
547,6970,248
547,6974,403
547,6977,596
547,6979,289
547,6987,626
547,6992,323
547,7001,539
547,7008,689
547,7009,325
547,7010,409
547,7013,789
547,7018,386
547,7020,584
547,7023,255
547,7027,570
547,7038,487
547,7040,290
547,7042,175
547,7044,344
547,7045,483
547,7060,439
547,7061,498
547,7062,576
547,7063,130
547,7067,395
547,7068,219
547,7069,487
547,7071,273
547,7073,652
547,7075,776
547,7078,254
547,7079,310
547,7080,218
547,7083,359
547,7084,759
547,7087,724
547,7088,627
547,7089,781
547,7091,703
547,7107,280
547,7111,626
547,7116,744
547,7122,477
547,7125,437
547,7126,745
547,7130,488
547,7131,553
547,7132,711
547,7136,598
547,7139,635
547,7142,96
547,7147,518
547,7149,382
547,7150,376
547,7156,590
547,7158,219
547,7160,566
547,7162,734
547,7165,234
547,7171,532
547,7180,555
547,7182,374
547,7190,563
547,7215,694
547,7216,444
547,7217,494
547,7219,541
547,7222,264
547,7223,330
547,7248,399
547,7255,391
547,7265,437
547,7266,438
547,7285,444
547,7300,657
547,7327,419
547,7334,269
547,7348,334
547,7354,319
547,7357,493
547,7358,228
547,7360,749
547,7361,632
547,7386,566
547,7387,324
547,7394,235
547,7396,510
547,7415,226
547,7419,649
547,7451,351
547,7478,641
547,7484,495
547,7487,762
547,7493,476
547,7566,765
547,7571,511
547,7583,474
547,7585,58
547,7613,373
547,7614,574
547,7615,599
547,7619,513
547,7620,571
547,7669,642
547,7698,631
547,7706,462
547,7713,201
547,7714,582
547,7728,294
547,7766,554
547,7767,555
547,7791,72
547,7831,242
547,7833,276
547,7834,593
547,7835,482
547,7836,715
547,7872,239
547,7881,579
547,7883,299
547,7921,245
547,7922,324
547,7934,511
547,7935,547
547,7943,787
547,7944,540
547,7948,417
547,7958,548
547,7959,446
547,7979,525
547,7981,447
547,7983,173
547,7995,386
547,8003,127
547,8011,580
547,8016,25
547,8033,283
547,8042,704
547,8044,486
547,8056,353
547,8123,668
547,8125,490
547,8137,514
547,8147,221
547,8158,248
547,8183,505
547,8188,472
547,8191,408
547,8194,264
547,8196,337
547,8261,631
547,8264,785
547,8266,202
547,8331,555
547,8337,493
547,8360,431
547,8364,460
547,8366,366
547,8373,304
547,8388,492
547,8392,99
547,8410,576
547,8420,440
547,8422,388
547,8459,585
547,8462,300
547,8464,628
547,8465,322
547,8477,570
547,8487,393
547,8491,603
547,8492,776
547,8507,590
547,8522,249
547,8528,571
547,8529,342
547,8530,31
547,8533,499
547,8535,3
547,8542,750
547,8571,225
547,8572,607
547,8583,382
547,8610,384
547,8612,483
547,8617,382
547,8618,592
547,8622,463
547,8623,205
547,8625,300
547,8636,490
547,8641,404
547,8650,577
547,8661,595
547,8665,596
547,8667,551
547,8712,567
547,8724,592
547,8725,311
547,8752,596
547,8761,486
547,8768,481
547,8772,553
547,8781,547
547,8784,575
547,8798,214
547,8813,280
547,8828,265
547,8838,465
547,8851,122
547,8853,316
547,8874,250
547,8882,555
547,8903,533
547,8907,270
547,8917,528
547,8923,598
547,8933,495
547,8948,506
547,8949,646
547,8958,762
547,8966,415
547,8970,522
547,8979,718
547,8981,550
547,8984,358
547,8987,316
547,8998,386
547,9012,460
547,25769,534
547,25773,499
547,25777,595
547,25788,356
547,25795,408
547,25825,525
547,25828,522
547,25841,257
547,25842,412
547,25850,583
547,25856,555
547,25865,598
547,25874,376
547,25882,737
547,25886,517
547,25900,580
547,25904,479
547,25906,268
547,25920,422
547,25929,520
547,25930,425
547,25937,291
547,25940,264
547,25941,546
547,25945,780
547,25947,598
547,25952,558
547,25965,187
547,25972,579
547,25996,776
547,25999,681
547,26010,211
547,26013,249
547,26079,543
547,26084,750
547,26086,403
547,26093,568
547,26116,295
547,26117,552
547,26147,742
547,26163,408
547,26178,739
547,26180,441
547,26198,395
547,26199,598
547,26229,569
547,26242,436
547,26251,589
547,26271,423
547,26303,311
547,26313,532
547,26323,662
547,26338,382
547,26346,354
547,26349,549
547,26350,716
547,26371,335
547,26404,292
547,26435,246
547,26472,397
547,26487,85
547,26501,688
547,26505,734
547,26524,492
547,26528,448
547,26562,490
547,26564,438
547,26581,148
547,26622,443
547,26649,410
547,26680,354
547,26689,44
547,26694,471
547,26712,563
547,26729,697
547,26731,436
547,26737,460
547,26782,206
547,26784,326
547,26797,625
547,26835,423
547,26838,435
547,27020,226
547,27329,568
547,27373,551
547,27802,548
547,27812,720
547,27821,481
547,27878,567
547,27904,560
547,30707,670
547,30712,770
547,30749,768
547,30812,423
547,30820,367
547,30898,478
547,31104,341
547,31109,331
547,31737,420
547,31963,549
547,32022,342
547,32203,426
547,32234,520
547,32349,256
547,32369,440
547,32371,432
547,32444,307
547,32582,481
547,32598,547
547,32728,574
547,32882,313
547,32898,671
547,32943,501
547,33154,496
547,33166,461
547,33171,437
547,33358,594
547,33587,542
547,33615,454
547,33639,256
547,33660,507
547,33880,318
547,33912,548
547,33917,507
547,34002,203
547,34018,240
547,34048,482
547,34162,376
547,34338,657
547,34359,575
547,34364,264
547,34437,350
547,34542,241
547,34608,397
547,35836,555
547,36152,254
547,36517,573
547,37211,385
547,37240,288
547,37733,535
547,37741,757
547,37855,350
547,38061,255
547,38304,770
547,38499,697
547,38798,494
547,38886,368
547,38994,78
547,39183,751
547,39292,597
547,39307,369
547,39381,430
547,39414,507
547,39419,299
547,39779,582
547,39941,547
547,40583,429
547,40614,254
547,40629,643
547,40817,235
547,40819,687
547,40826,416
547,41226,566
547,41566,527
547,41714,439
547,41863,427
547,42740,328
547,43333,413
547,43351,346
547,43635,455
547,43708,517
547,43910,563
547,43917,225
547,44073,163
547,44195,407
547,44199,521
547,44204,517
547,44421,530
547,44555,782
547,44633,311
547,44665,205
547,44709,517
547,44788,536
547,44864,374
547,44911,172
547,45028,440
547,45062,384
547,45179,587
547,45210,613
547,45382,280
547,45679,596
547,45720,360
547,45722,450
547,45880,359
547,45942,561
547,45950,572
547,45987,589
547,46561,367
547,46578,666
547,46723,494
547,46850,412
547,46965,236
547,46976,228
547,47092,763
547,47099,570
547,47202,451
547,47261,231
547,47423,564
547,47493,310
547,47606,219
547,47610,298
547,47629,693
547,47721,237
547,47894,164
547,47950,522
547,47978,475
547,48262,453
547,48268,591
547,48385,522
547,48516,703
547,48560,213
547,48696,625
547,48738,453
547,48741,464
547,48774,633
547,48780,368
547,49132,415
547,49220,466
547,49286,139
547,49530,508
547,49772,571
547,49822,299
547,49824,607
547,49910,240
547,49961,542
547,50245,678
547,50658,573
547,50685,326
547,51080,509
547,51540,595
547,51662,329
547,51773,246
547,51884,281
547,52241,463
547,52378,215
547,52435,402
547,52722,377
547,52767,778
547,52913,508
547,52967,471
547,52973,290
547,52975,491
547,53000,568
547,53024,639
547,53123,402
547,53133,346
547,53322,259
547,53887,677
547,53972,467
547,54220,551
547,54272,618
547,54372,558
547,54513,556
547,54881,430
547,55052,701
547,55063,686
547,55078,514
547,55118,463
547,55156,413
547,55247,619
547,55253,673
547,55267,207
547,55269,591
547,55276,637
547,55290,587
547,55757,298
547,55765,263
547,55805,435
547,55820,772
547,55851,413
547,55895,455
547,56152,581
547,56286,527
547,56333,545
547,56367,660
547,56607,726
547,56782,671
547,56788,451
547,56805,609
547,57243,464
547,57368,599
547,57418,474
547,57430,552
547,57669,726
547,58365,535
547,58559,289
547,58649,602
547,58879,678
547,58904,492
547,58998,561
547,59018,492
547,59118,558
547,59180,524
547,59315,421
547,59669,382
547,59725,529
547,60069,631
547,60072,148
547,60135,599
547,60343,286
547,60382,432
547,60756,462
547,60766,406
547,60943,210
547,61024,433
547,61132,518
547,61323,487
547,61357,710
547,61634,463
547,61729,209
547,62344,282
547,62511,394
547,63082,691
547,63113,330
547,63239,494
547,63629,528
547,63808,419
547,63876,597
547,63992,489
547,64229,540
547,64338,213
547,64575,215
547,64614,517
547,64620,430
547,64622,570
547,64839,623
547,64990,215
547,65130,554
547,65188,530
547,65418,345
547,65465,87
